"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","biotype"
"ENSG00000166704",18.3104107169965,-0.00994018094969749,0.373763840524717,0.940672332370918,0.967997091020155,"ZNF606","protein_coding"
"ENSG00000261240",1.64596354540698,-0.0139765143603148,0.330959125213177,0.940759649445764,0.9680321269066,"AC009065.6","lncRNA"
"ENSG00000108819",4213.26758148448,0.00782904209616715,0.165867068504895,0.940776445279018,0.9680321269066,"PPP1R9B","protein_coding"
"ENSG00000114631",3248.88892353611,-0.0140541545511989,0.231972173244924,0.940964164091541,0.968189230392011,"PODXL2","protein_coding"
"ENSG00000229604",18.3608675758036,-0.014121294376874,0.243125575206571,0.941104951539725,0.968288189969589,"MTATP8P2","processed_pseudogene"
"ENSG00000273343",15.0203126446427,0.0148552061851533,0.24552089578906,0.941130425521614,0.968288189969589,"AC007663.4","lncRNA"
"ENSG00000188365",1.31339835011829,-0.0137782475669021,0.343373004992292,0.941190677244538,0.968290866440351,"AC092171.1","lncRNA"
"ENSG00000176723",36.670207787704,-0.0127325446845771,0.203461568535158,0.941203111672025,0.968290866440351,"ZNF843","protein_coding"
"ENSG00000269978",0.794445883330154,-0.0118908705847412,0.385239141955138,0.941292185186776,0.968346450524237,"AL359881.1","lncRNA"
"ENSG00000183495",3440.06429867941,-0.0159081145385761,0.1903701926981,0.941494282195998,0.968518298113987,"EP400","protein_coding"
"ENSG00000213983",1168.48615244122,0.0067909132008393,0.159401378987715,0.941600539773224,0.96859154623683,"AP1G2","protein_coding"
"ENSG00000221978",4017.69071181944,0.0153103822491901,0.262573019925373,0.941718223176951,0.96867654181683,"CCNL2","protein_coding"
"ENSG00000167978",17325.3062396295,0.0149466079185966,0.228160503838801,0.941867608831132,0.968769042675031,"SRRM2","protein_coding"
"ENSG00000279144",7.47603804947021,0.0140926180611336,0.232231956801812,0.941878269088909,0.968769042675031,"AC099667.1","TEC"
"ENSG00000277382",0.442308058961035,-0.0296022551210657,0.388257133990988,0.941928167037432,NA,"AC005837.4","lncRNA"
"ENSG00000226781",29.3870417564225,-0.00989442942910579,0.148150737459256,0.941973060871786,0.968786332278478,"TBCAP1","processed_pseudogene"
"ENSG00000101162",2.70146428056948,-0.0139748863497552,0.320560150688116,0.942019422655946,0.968786332278478,"TUBB1","protein_coding"
"ENSG00000102893",3366.54779524224,0.00611112926627413,0.0784446017973507,0.942025095442663,0.968786332278478,"PHKB","protein_coding"
"ENSG00000092199",45421.9534354552,-0.0140206918000687,0.10666829573356,0.942035319990968,0.968786332278478,"HNRNPC","protein_coding"
"ENSG00000225401",1.17625442600379,0.0128790148620207,0.360417724080909,0.942171185831121,0.968889996534631,"TGIF2P1","processed_pseudogene"
"ENSG00000248966",2.33121815035721,0.0146898753114717,0.300074564020223,0.942207043296992,0.968890812414219,"BCLAF1P1","processed_pseudogene"
"ENSG00000253737",14.7893493464209,0.013169606278278,0.209785569707488,0.942256581703708,0.968905696101401,"AP003469.3","lncRNA"
"ENSG00000136527",20367.1667825623,-0.0100434063238233,0.089425376441704,0.942343014793093,0.968949802882146,"TRA2B","protein_coding"
"ENSG00000103351",943.553422926669,0.00563229663676657,0.0784002780066483,0.942369607797293,0.968949802882146,"CLUAP1","protein_coding"
"ENSG00000231441",17.1847609943584,0.0130440276458579,0.207183403945692,0.942424800627635,0.968970496407175,"DST-AS1","lncRNA"
"ENSG00000134057",21805.9455039454,-0.00840657087832128,0.144848976609335,0.942529890427463,0.969019859133377,"CCNB1","protein_coding"
"ENSG00000259118",31.386607288857,-0.0110408854106372,0.171409251158449,0.942542948535313,0.969019859133377,"AL139022.1","lncRNA"
"ENSG00000264204",5.36123435713747,0.0138666342915715,0.334133502053077,0.942588492146994,0.969030627837106,"AGAP7P","unprocessed_pseudogene"
"ENSG00000108256",11053.2912452073,0.00426687774734336,0.0596699853942095,0.942672555872581,0.969032190430418,"NUFIP2","protein_coding"
"ENSG00000270589",0.807142721743529,0.00782173842368587,0.363604477076424,0.942723387841222,0.969032190430418,"AL158163.1","lncRNA"
"ENSG00000255867",0.890081466415273,0.00835148285846763,0.367296450191031,0.942724348332929,0.969032190430418,"DENND5B-AS1","lncRNA"
"ENSG00000258454",1.17373116210439,-0.0132593093111523,0.355648265430536,0.942764789113889,0.969032190430418,"AC016526.2","lncRNA"
"ENSG00000279742",3.52980672248305,-0.0143645352080375,0.293088874702676,0.942765358111644,0.969032190430418,"AP000974.1","TEC"
"ENSG00000224805",6.92541898650903,-0.0142601332531092,0.287714770334595,0.942970971068064,0.969207479264721,"LINC00853","lncRNA"
"ENSG00000106605",5694.23661293876,-0.0095925519432749,0.125308665569102,0.943117215805043,0.969272632331121,"BLVRA","protein_coding"
"ENSG00000234719",5.03987452332761,0.013537507447942,0.337041214664385,0.943123064122733,0.969272632331121,"NPIPB2","protein_coding"
"ENSG00000100393",6792.7306287777,0.0101410648785018,0.172100029245391,0.943145513124797,0.969272632331121,"EP300","protein_coding"
"ENSG00000143443",546.583565294329,0.00996923248231124,0.146928367573819,0.943174672051215,0.969272632331121,"C1orf56","protein_coding"
"ENSG00000274259",4.09906769465695,0.0145187298333341,0.297417371269488,0.943354278382846,0.969421154385615,"SYNGAP1-AS1","lncRNA"
"ENSG00000151287",2358.34600123026,0.0053871435619087,0.104916355817303,0.943428709901372,0.969461588396977,"TEX30","protein_coding"
"ENSG00000267852",0.979511157555491,0.0132322881496959,0.352658972539811,0.943519518719202,0.969518847988137,"AC119396.1","lncRNA"
"ENSG00000262652",1.44453096318301,-0.0111098232294198,0.364874509647198,0.943603517667155,0.969569106060495,"AC124283.3","lncRNA"
"ENSG00000230943",12.0654115400942,0.0136515578905815,0.232282244096892,0.943787589636757,0.969722183350421,"LINC02541","lncRNA"
"ENSG00000251521",0.477076372518438,-0.0108928875780507,0.388545625397055,0.943794898602574,NA,"IMPA1P1","transcribed_unprocessed_pseudogene"
"ENSG00000287515",2.43239163991861,0.0139655512188186,0.317012260790373,0.944006987434796,0.969888177480958,"AL929602.1","transcribed_unprocessed_pseudogene"
"ENSG00000198720",504.424815626725,0.0105889690340582,0.174534839826581,0.944019344721713,0.969888177480958,"ANKRD13B","protein_coding"
"ENSG00000273248",0.728772382137816,0.0058394454502657,0.37216905260215,0.944174095520879,0.970011102298963,"AC010997.5","lncRNA"
"ENSG00000184206",1.35645529271003,-0.00924821319700825,0.381175877249112,0.944280043889646,0.970083881948125,"GOLGA6L4","protein_coding"
"ENSG00000273514",0.514128447714422,0.00235340668321969,0.379689890802583,0.944321996762773,NA,"FOXD4L6","protein_coding"
"ENSG00000104856",996.8830975106,0.00695543272131338,0.100988893430994,0.944409839616778,0.970157140418435,"RELB","protein_coding"
"ENSG00000197147",1801.21566977349,0.00732852274314694,0.100278600864758,0.944421573542106,0.970157140418435,"LRRC8B","protein_coding"
"ENSG00000185915",0.407757563877773,0.00567794239132125,0.386550183061197,0.94449424655853,NA,"KLHL34","protein_coding"
"ENSG00000279457",204.231799454236,-0.0122926501793664,0.216949507173707,0.944610548013516,0.970226640472539,"WASH9P","unprocessed_pseudogene"
"ENSG00000249258",0.749186791861766,-0.0147807155709339,0.368743908116865,0.94461120289505,0.970226640472539,"AC079193.2","lncRNA"
"ENSG00000235689",0.444480337654703,-0.0212727384245667,0.383771903895626,0.944618803553697,NA,"AC253536.4","unprocessed_pseudogene"
"ENSG00000246560",103.226857767885,0.00986869056386066,0.150773337818023,0.944652616679394,0.970226640472539,"UBE2D3-AS1","lncRNA"
"ENSG00000258788",0.613564909420186,-0.0163539720861541,0.369669144872548,0.944660076912533,0.970226640472539,"CKS1BP1","processed_pseudogene"
"ENSG00000250896",19.5664627349726,0.0103027247895528,0.161040622874147,0.944664792098769,0.970226640472539,"RNPS1P1","processed_pseudogene"
"ENSG00000188505",0.650072607642766,0.00445576685737983,0.379394997604985,0.944750237247992,0.970278333233098,"NCCRP1","protein_coding"
"ENSG00000248592",3.41241747896196,-0.0131790606150715,0.326633278317664,0.94496769519138,0.970465597024018,"STIMATE-MUSTN1","protein_coding"
"ENSG00000101247",2177.85702634048,-0.00672539987173275,0.0999689179723872,0.945052140901493,0.970487469954328,"NDUFAF5","protein_coding"
"ENSG00000180182",5903.82361045885,-0.00313283583297724,0.0813541740086789,0.945059237171796,0.970487469954328,"MED14","protein_coding"
"ENSG00000267246",0.599081814067696,-0.0162871782242615,0.370298027494652,0.945149202936726,0.970513090286154,"AC091132.5","lncRNA"
"ENSG00000272817",4.49321466886391,-0.0136508891550546,0.265423804998907,0.94515443180372,0.970513090286154,"AL359198.1","lncRNA"
"ENSG00000273416",3.3885914082158,0.0137509060601264,0.313087375227244,0.945447955308474,0.970762824863215,"AL732292.2","lncRNA"
"ENSG00000286391",0.348976654614466,-0.00838152877218893,0.396682668954932,0.945448183261567,NA,"AL592078.2","lncRNA"
"ENSG00000145743",2487.55456152814,-0.00766243301151216,0.121264741204335,0.945493815537403,0.970762824863215,"FBXL17","protein_coding"
"ENSG00000259182",17.6003502923269,-0.0131260758038632,0.248995673852547,0.945503036535311,0.970762824863215,"AC019254.1","lncRNA"
"ENSG00000225094",1.0869889641131,0.0129815835156684,0.342954202239463,0.945579168861599,0.970804919149279,"SETP20","processed_pseudogene"
"ENSG00000254821",3.2161677221275,-0.0136507784449967,0.291682965493053,0.945707190066433,0.970900281475596,"AL136309.3","lncRNA"
"ENSG00000259416",1.87417925202048,-0.00991721609632666,0.37061655895257,0.945801763685132,0.970961299381318,"LINC02883","lncRNA"
"ENSG00000236804",0.507765782647508,0.00458698673060074,0.380325615759371,0.945829341510584,NA,"RPS3AP12","processed_pseudogene"
"ENSG00000265554",0.517923089058534,0.000345999278734848,0.379029315336457,0.945866909147078,NA,"AP005271.1","lncRNA"
"ENSG00000188199",0.552526347413234,-0.0133277443342443,0.386009576526957,0.945942278889752,0.971041853681966,"NUTM2B","protein_coding"
"ENSG00000261098",17.8977771308109,-0.0125767661372983,0.228018603615156,0.94595051452704,0.971041853681966,"AP000766.1","lncRNA"
"ENSG00000268144",0.489286411759227,-0.0201640605287747,0.377752823598769,0.946084326333631,NA,"NIFKP6","processed_pseudogene"
"ENSG00000119599",1012.48573632658,0.00707963931410683,0.105464346668304,0.946127691860086,0.971158975728091,"DCAF4","protein_coding"
"ENSG00000163466",42975.4161752786,-0.00568310389183745,0.0827757719877123,0.946134902526064,0.971158975728091,"ARPC2","protein_coding"
"ENSG00000268592",84.6413442907105,-0.00939820611093831,0.152938573262012,0.946227093809725,0.9712175274377,"RAET1E-AS1","lncRNA"
"ENSG00000078687",337.117889712827,0.0129268548817766,0.220450729449259,0.946311684174761,0.971268273423854,"TNRC6C","protein_coding"
"ENSG00000227653",0.492189635441388,-0.00334898000672214,0.379613758677375,0.946336639520414,NA,"ISCA1P6","processed_pseudogene"
"ENSG00000082781",28766.9134085935,-0.0121601283177866,0.131712095239383,0.946491091392791,0.971380406624729,"ITGB5","protein_coding"
"ENSG00000188976",23698.2378205621,-0.0103469263621115,0.104270546523994,0.946534207360367,0.971380406624729,"NOC2L","protein_coding"
"ENSG00000115902",61727.3649229952,-0.00205430118226358,0.0938362457554857,0.9465445812969,0.971380406624729,"SLC1A4","protein_coding"
"ENSG00000198934",312.940604030111,-0.00741540006356553,0.116908051991277,0.946590248948221,0.971380406624729,"MAGEE1","protein_coding"
"ENSG00000185519",4.17735264811299,-0.0130792872305242,0.309040957352622,0.946596707049221,0.971380406624729,"FAM131C","protein_coding"
"ENSG00000159640",0.292344005969612,-0.000243277071185692,0.396831402009058,0.946640034813806,NA,"ACE","protein_coding"
"ENSG00000273464",0.486257863262643,0.00439132669132914,0.389320939696817,0.946655343499885,NA,"AP000238.1","lncRNA"
"ENSG00000147536",4278.35394817884,0.00657780086597795,0.140678801072144,0.946674267523243,0.971423921576138,"GINS4","protein_coding"
"ENSG00000101098",29.2065785937893,0.0120171988630296,0.353339784567293,0.946918523678132,0.971614012290493,"RIMS4","protein_coding"
"ENSG00000104980",5376.44055716005,0.00565245082919764,0.0917862335758985,0.946929840438005,0.971614012290493,"TIMM44","protein_coding"
"ENSG00000143369",9550.38672032306,0.015678202608016,0.194025828052438,0.946996468401758,0.971633053110087,"ECM1","protein_coding"
"ENSG00000232393",0.665896447762899,-0.0158669538546178,0.362706178986894,0.94707285960031,0.971633053110087,"RPL5P6","processed_pseudogene"
"ENSG00000260121",14.4492782111419,0.0136402488895287,0.26899425151189,0.94708736258306,0.971633053110087,"AC138028.4","lncRNA"
"ENSG00000260773",4.2667395702004,-0.0133221965353251,0.282497825477388,0.947091233974974,0.971633053110087,"AC055855.1","lncRNA"
"ENSG00000256356",23.8140242944291,-0.00987084905205341,0.165206679912474,0.94712421415461,0.971633053110087,"HSPA8P5","processed_pseudogene"
"ENSG00000287682",0.433728693131795,-0.0240066470857853,0.383580047251591,0.947140517435677,NA,"AC020651.2","lncRNA"
"ENSG00000225975",90.2821810000269,0.00957053399539236,0.158499642812454,0.94718192668669,0.971633422340186,"LINC01534","lncRNA"
"ENSG00000186442",0.732163146412683,0.00544613441953062,0.374386096682384,0.94719490075194,0.971633422340186,"KRT3","protein_coding"
"ENSG00000204967",15.6183966515138,-0.0124874621568905,0.23854778272299,0.947364152323841,0.971770965068393,"PCDHA4","protein_coding"
"ENSG00000203645",0.654622517048143,0.0137229002320928,0.380296366835257,0.947417633759136,0.971774487251695,"LINC00501","lncRNA"
"ENSG00000251333",5.44056175876338,-0.0126477194418356,0.242373380059252,0.947437922935751,0.971774487251695,"RTN3P1","processed_pseudogene"
"ENSG00000258034",0.698505460602582,0.00531624119121446,0.369855477852406,0.947510615441027,0.971812973752514,"AC012157.2","lncRNA"
"ENSG00000181690",170.509309214454,-0.0113840872883283,0.199822890941255,0.947627579643662,0.971896862917143,"PLAG1","protein_coding"
"ENSG00000214259",0.954606452791896,0.00719535054068143,0.371525134221908,0.947674022822122,0.971908421431202,"AC018695.1","processed_pseudogene"
"ENSG00000128881",768.340830145835,-0.00808815768243558,0.133651236664489,0.947719395292697,0.971918881039482,"TTBK2","protein_coding"
"ENSG00000271318",0.474830939767077,-0.0127225565833282,0.376684354568785,0.947828410723641,NA,"MOB4P2","processed_pseudogene"
"ENSG00000203737",2.13972387879106,-0.0129108800542548,0.30939821977085,0.947879974282084,0.972047483739563,"GPR52","protein_coding"
"ENSG00000273073",0.424683357688806,-0.0237371723752117,0.380713698067467,0.948045083326982,NA,"AC073869.1","lncRNA"
"ENSG00000287672",39.8934053507315,0.0098712992334352,0.163639972114019,0.948139827684276,0.972203186032847,"AC003086.1","lncRNA"
"ENSG00000225173",4.30612382074339,-0.0126030754742837,0.252035113814699,0.948212399880569,0.972203186032847,"AL662890.1","lncRNA"
"ENSG00000268401",2.81877872128815,0.0109825758268914,0.357790866204085,0.948230836813071,0.972203186032847,"AC007785.3","lncRNA"
"ENSG00000277801",0.565521569790252,0.00307376902525781,0.385477068551061,0.948259929725273,0.972203186032847,"AL138478.1","lncRNA"
"ENSG00000155034",1913.88596599977,-0.0103090337125437,0.140812491320483,0.948263626301822,0.972203186032847,"FBXL18","protein_coding"
"ENSG00000160695",3103.15280881376,-0.00309133846749396,0.104311748981623,0.948273295784999,0.972203186032847,"VPS11","protein_coding"
"ENSG00000225125",1.59623929876874,0.0123782609462253,0.331922423684202,0.948278093151321,0.972203186032847,"RANP4","processed_pseudogene"
"ENSG00000187514",75551.4677485406,-0.00759453201803359,0.128240549436001,0.948342557088028,0.972233203630631,"PTMA","protein_coding"
"ENSG00000254406",0.466535316802341,-0.0190540328388818,0.377227509891463,0.948405555067191,NA,"AP001994.1","processed_pseudogene"
"ENSG00000211459",67944.9590496841,-0.00759002780251109,0.12840632286036,0.948443867439464,0.972300992249287,"MT-RNR1","Mt_rRNA"
"ENSG00000257150",0.874743701982944,-0.0135554432918183,0.360987601189352,0.948486001896409,0.972308113685831,"PGAM1P5","transcribed_processed_pseudogene"
"ENSG00000239381",0.710581652283779,0.00553505353432355,0.36546880410885,0.94861740735822,0.972406744328622,"AC125613.1","lncRNA"
"ENSG00000254577",2.93074510471,0.0124846834911789,0.329507125877975,0.94879469528058,0.972431739828141,"AC087276.1","lncRNA"
"ENSG00000118369",583.520915293484,0.00936770270621351,0.15064145691793,0.948802712440074,0.972431739828141,"USP35","protein_coding"
"ENSG00000146278",4375.25018144578,0.00590279284995768,0.116178371221152,0.948803092453602,0.972431739828141,"PNRC1","protein_coding"
"ENSG00000182257",85.6294192459806,0.00957800332660684,0.155783332120704,0.948842276615826,0.972431739828141,"PRR34","lncRNA"
"ENSG00000251920",1.04331129799956,0.0155333250037552,0.354395227045903,0.948847152846019,0.972431739828141,"RNA5SP216","rRNA_pseudogene"
"ENSG00000214535",45.4116144009215,-0.00992677602966951,0.16929417380526,0.9488529447469,0.972431739828141,"RPS15AP1","processed_pseudogene"
"ENSG00000213067",1.14926013669276,-0.0129359055459435,0.332236066346502,0.948913397999292,0.97245762761994,"AC092447.1","processed_pseudogene"
"ENSG00000135535",45784.5596664793,0.000959231429520162,0.0984009834649461,0.948968224095416,0.972477746929407,"CD164","protein_coding"
